id,title,authors,venue,year,cites,accepted_at_step,url,x,y,topic,topic_label,community_louvain,community_leiden,community_walktrap,community_infomap,community_label_propagation
51b7b3ad7645a69e3c1c80cae69473b8bd472f67,ResearchAgent: Iterative Research Idea Generation over Scientific Literature with Large Language Models,Jinheon Baek · S. Jauhar · Silviu Cucerzan · Sung Ju Hwang,North American Chapter of the Association for Computational Linguistics,2024,206,BWD-03,https://www.semanticscholar.org/paper/51b7b3ad7645a69e3c1c80cae69473b8bd472f67,796.61,353.46,10,Research Ideation,4,2,4,4,1
fd30d3189b3bc3295ddad05ac1f683ce41f5e9cb,LitLLM: A Toolkit for Scientific Literature Review,Shubham Agarwal · I. Laradji · Laurent Charlin · Christopher Pal,arXiv.org,2024,71,BWD-03,https://www.semanticscholar.org/paper/fd30d3189b3bc3295ddad05ac1f683ce41f5e9cb,497.51,892.65,2,Literature Screening,4,2,4,4,1
d8be118ba41df62ca92e49b1f757d53404393529,The Impact of Large Language Models on Scientific Discovery: a Preliminary Study using GPT-4,M. AI4Science · Microsoft Quantum,arXiv.org,2023,188,BWD-03,https://www.semanticscholar.org/paper/d8be118ba41df62ca92e49b1f757d53404393529,751.19,534.04,15,Protein Language Models,4,2,1,16,1
b8ee0b5322382807e687c95cc87b059d3f348495,MLAgentBench: Evaluating Language Agents on Machine Learning Experimentation,Qian Huang · Jian Vora · Percy Liang · J. Leskovec,International Conference on Machine Learning,2023,267,BWD-03,https://www.semanticscholar.org/paper/b8ee0b5322382807e687c95cc87b059d3f348495,640.91,139.02,6,ML Engineering Agents,4,3,4,4,1
5aea5c8b536380c5ad1d42108c2c6767622318ee,Large Language Models for Automated Open-domain Scientific Hypotheses Discovery,Zonglin Yang · Xinya Du · Junxian Li · Jie Zheng · Soujanya Poria · E. Cambria,Annual Meeting of the Association for Computational Linguistics,2023,120,BWD-03,https://www.semanticscholar.org/paper/5aea5c8b536380c5ad1d42108c2c6767622318ee,696.38,381.77,11,Discovery Agent Surveys,4,2,4,4,1
e040d2b971717e9e6b789d0c5496e36e1ea243e4,A GPT-4 Reticular Chemist for Guiding MOF Discovery.,Zhiling Zheng · Zichao Rong · Nakul Rampal · C. Borgs · J. Chayes · O. Yaghi,Angewandte Chemie,2023,120,BWD-03,https://www.semanticscholar.org/paper/e040d2b971717e9e6b789d0c5496e36e1ea243e4,559.69,628.98,17,Materials Text Mining,7,0,6,10,4
4ce81182c4069867e59cb167985345d01d6ba13a,ResearchBench: Benchmarking LLMs in Scientific Discovery via Inspiration-Based Task Decomposition,Yujie Liu · Zonglin Yang · Tong Xie · Jinjie Ni · Ben Gao · Yuqiang Li · Shixiang Tang · Wanli Ouyang · Erik Cambria · Dongzhan Zhou,Annual Meeting of the Association for Computational Linguistics,2025,41,FWD-04,https://www.semanticscholar.org/paper/4ce81182c4069867e59cb167985345d01d6ba13a,702.63,360.52,11,Discovery Agent Surveys,4,2,4,4,1
20c59fb79d954e7e8f2ad525b1362206ee0ea31f,ThetaEvolve: Test-time Learning on Open Problems,Yiping Wang · Shao-Rong Su · Zhiyuan Zeng · E. Xu · Liliang Ren · Xinyu Yang · Zeying Huang · Xuehai He · Luyao Ma · Baolin Peng · Hao Cheng · Pengcheng He · Weizhu Chen · Shuohang Wang · S. Du · Yelong Shen,arXiv.org,2025,38,FWD-04,https://www.semanticscholar.org/paper/20c59fb79d954e7e8f2ad525b1362206ee0ea31f,409.12,227.64,1,Evolved Algorithm Design,5,6,10,17,5
2782c7b38c6ecbef00c9fb94ccf33f89be5665c5,Deep Research: A Survey of Autonomous Research Agents,Wenlin Zhang · Xiaopeng Li · Yingyi Zhang · Pengyue Jia · Yichao Wang · Huifeng Guo · Yong Liu · Xiangyu Zhao,arXiv.org,2025,57,FWD-04,https://www.semanticscholar.org/paper/2782c7b38c6ecbef00c9fb94ccf33f89be5665c5,794.47,96.38,3,Deep Research Agents,4,3,5,4,1
d1442338bd4b180fff78bb3403487b40d0223328,"A Survey of LLM-based Deep Search Agents: Paradigm, Optimization, Evaluation, and Challenges",Yunjia Xi · Jianghao Lin · Yongzhao Xiao · Zheli Zhou · Rong Shan · Te Gao · Jiacheng Zhu · Weiwen Liu · Yong Yu · Weinan Zhang,arXiv.org,2025,48,FWD-04,https://www.semanticscholar.org/paper/d1442338bd4b180fff78bb3403487b40d0223328,810.45,83.3,3,Deep Research Agents,4,3,5,6,1
6c9288c709db52adf7df7a1e32df5683edbbdcc2,ResearcherBench: Evaluating Deep AI Research Systems on the Frontiers of Scientific Inquiry,Tianze Xu · Pengrui Lu · Lyumanshan Ye · Xiangkun Hu · Pengfei Liu,arXiv.org,2025,31,FWD-04,https://www.semanticscholar.org/paper/6c9288c709db52adf7df7a1e32df5683edbbdcc2,754.58,133.66,3,Deep Research Agents,4,3,4,4,1
78a31e6b7c12ab21dd4b2e355b68daa8a45f94cc,CodePDE: An Inference Framework for LLM-driven PDE Solver Generation,Shanda Li · Tanya Marwah · Junhong Shen · Weiwei Sun · Andrej Risteski · Yiming Yang · Ameet Talwalkar,Trans. Mach. Learn. Res.,2025,30,FWD-04,https://www.semanticscholar.org/paper/78a31e6b7c12ab21dd4b2e355b68daa8a45f94cc,559.32,383.48,7,Equation Discovery,5,6,4,5,1
0d69f44a47babaa522dee90baf632d9a8419bca3,Agent Hospital: A Simulacrum of Hospital with Evolvable Medical Agents,Junkai Li · Siyu Wang · Mengqi Zhang · Weitao Li · Yunghwei Lai · Xin Kang · Weizhi Ma · Yang Liu,arXiv.org,2024,278,FWD-04,https://www.semanticscholar.org/paper/0d69f44a47babaa522dee90baf632d9a8419bca3,720.62,732.92,4,Clinical Decision Agents,6,4,1,8,1
274c5e690df6ca44c62430a39f3f8e4a6d9e5b79,AgentClinic: a multimodal agent benchmark to evaluate AI in simulated clinical environments,Samuel Schmidgall · Rojin Ziaei · Carl Harris · Eduardo Reis · Jeffrey Jopling · Michael Moor,arXiv.org,2024,214,FWD-04,https://www.semanticscholar.org/paper/274c5e690df6ca44c62430a39f3f8e4a6d9e5b79,714.33,752.6,4,Clinical Decision Agents,6,4,1,8,1
95154330d74be6c79ac45e97b38ef0038e2b8e2a,Towards Scientific Intelligence: A Survey of LLM-based Scientific Agents,Shuo Ren · Pu Jian · Zhenjiang Ren · Chunlin Leng · Can Xie · Jiajun Zhang,arXiv.org,2025,87,FWD-04,https://www.semanticscholar.org/paper/95154330d74be6c79ac45e97b38ef0038e2b8e2a,740.52,436.36,11,Discovery Agent Surveys,8,1,1,18,1
53f7efc5cadfe7d1a9313fd649947fbf8f22c553,BixBench: a Comprehensive Benchmark for LLM-based Agents in Computational Biology,L. Mitchener · Jon M. Laurent · Benjamin Tenmann · Siddharth Narayanan · G. Wellawatte · Andrew D. White · Lorenzo Sani · S. Rodriques,arXiv.org,2025,84,FWD-04,https://www.semanticscholar.org/paper/53f7efc5cadfe7d1a9313fd649947fbf8f22c553,654.79,298.41,8,Data Science Agents,4,3,4,4,1
e244a179a5bbe39438c41beff07a0852d24ef8b5,MDCrow: automating molecular dynamics workflows with large language models,Quintina Campbell · Sam Cox · Jorge Medina · Brittany Watterson · Andrew D. White,Machine Learning: Science and Technology,2025,33,FWD-04,https://www.semanticscholar.org/paper/e244a179a5bbe39438c41beff07a0852d24ef8b5,681.25,577.74,14,Autonomous Chemistry Labs,1,1,1,1,4
38d45590794eda4d6d3bb1f15c293dd6911fac50,Hypothesis Generation for Materials Discovery and Design Using Goal-Driven and Constraint-Guided LLM Agents,Shrinidhi Kumbhar · Venkatesh Mishra · Kevin Coutinho · Divij Handa · A. Iquebal · Chitta Baral,North American Chapter of the Association for Computational Linguistics,2025,33,FWD-04,https://www.semanticscholar.org/paper/38d45590794eda4d6d3bb1f15c293dd6911fac50,576.97,519.66,17,Materials Text Mining,4,2,1,4,1
67dc27725a92510066492ef5df423aad002ae486,Democratizing AI scientists using ToolUniverse,Shanghua Gao · Richard Zhu · Pengwei Sui · Zhenglun Kong · Sufian Aldogom · Yepeng Huang · Ayush Noori · Reza Shamji · Krishnaveni Parvataneni · Theodoros Tsiligkaridis · M. Zitnik,arXiv.org,2025,30,FWD-04,https://www.semanticscholar.org/paper/67dc27725a92510066492ef5df423aad002ae486,776.77,505.23,12,Biomedical Lab Agents,1,1,11,1,4
0fc30d552b48b12817ba6ec4dfa9571b2a262b8d,Kosmos: An AI Scientist for Autonomous Discovery,L. Mitchener · Angela Yiu · Benjamin Chang · M. Bourdenx · Tyler Nadolski · Arvis Sulovari · E. Landsness · Dániel L. Barabási · Siddharth Narayanan · Nicky Evans · S. Reddy · M. Foiani · Aizad Kamal · Leah P. Shriver · F. Cao · A. Wassie · Jon M. Laurent · Edwin Melville-Green · M. C. Ramos · Albert Bou · Kaleigh F. Roberts · Sladjana Zagorac · Timothy C. Orr · Miranda E. Orr · K. Zwezdaryk · Ali E. Ghareeb · L. McCoy · B. Gomes · Euan A. Ashley · K. Duff · T. Buonassisi · Tom Rainforth · Randall J. Bateman · Michael Skarlinski · S. Rodriques · Michaela M. Hinks · Andrew D. White,arXiv.org,2025,64,FWD-04,https://www.semanticscholar.org/paper/0fc30d552b48b12817ba6ec4dfa9571b2a262b8d,815.02,426.32,11,Discovery Agent Surveys,1,1,1,1,1
7bbe76e09d2aab075f006675355ebaa4020463a2,Biomni: A General-Purpose Biomedical AI Agent,Kexin Huang · Serena Zhang · Hanchen Wang · Yuanhao Qu · Yingzhou Lu · Yusuf H. Roohani · Ryan Li · Lin Qiu · Gavin Li · Junze Zhang · Di Yin · S. Marwaha · Jennefer N Carter · Xin Zhou · Matthew T. Wheeler · Jonathan A. Bernstein · Mengdi Wang · Peng He · Jingtian Zhou · M. Snyder · Le Cong · Aviv Regev · J. Leskovec,bioRxiv,2025,190,FWD-04,https://www.semanticscholar.org/paper/7bbe76e09d2aab075f006675355ebaa4020463a2,831.3,536.06,12,Biomedical Lab Agents,1,1,1,1,1
ae6a4cd221684be6ca3082b6f526a7901281490b,Emergent autonomous scientific research capabilities of large language models,Daniil A. Boiko · R. MacKnight · Gabe Gomes,arXiv.org,2023,181,FWD-04,https://www.semanticscholar.org/paper/ae6a4cd221684be6ca3082b6f526a7901281490b,700.78,584.46,14,Autonomous Chemistry Labs,9,2,4,19,1
bc155d2fd40da6d328ae895ff97d067171e7f3ab,Scientific Large Language Models: A Survey on Biological & Chemical Domains,Qiang Zhang · Keyan Ding · Tianwen Lv · Xinda Wang · Qingyu Yin · Yiwen Zhang · Jing Yu · Yuhao Wang · Xiaotong Li · Zhuoyi Xiang · Zhuang Xiang · Zeyuan Wang · Ming Qin · Mengyao Zhang · Jinlu Zhang · Jiyu Cui · Renjun Xu · Hongyang Chen · Xiaohui Fan · Huabin Xing · Huajun Chen,ACM Computing Surveys,2024,178,FWD-04,https://www.semanticscholar.org/paper/bc155d2fd40da6d328ae895ff97d067171e7f3ab,797.4,584.11,15,Protein Language Models,6,1,1,9,4
3dd5ad34012164c4ec9c571a12cc6a7561683dea,A Comprehensive Survey of Scientific Large Language Models and Their Applications in Scientific Discovery,Yu Zhang · Xiusi Chen · Bowen Jin · Sheng Wang · Shuiwang Ji · Wei Wang · Jiawei Han,Conference on Empirical Methods in Natural Language Processing,2024,135,FWD-04,https://www.semanticscholar.org/paper/3dd5ad34012164c4ec9c571a12cc6a7561683dea,775.71,559.15,15,Protein Language Models,6,1,1,9,1
7a12fe8bb115dfbf6c9ee889ecf005be5d6f555c,Can GPT-4 Perform Neural Architecture Search?,Mingkai Zheng · Xiu Su · Shan You · Fei Wang · Chen Qian · Chang Xu · Samuel Albanie,arXiv.org,2023,101,FWD-04,https://www.semanticscholar.org/paper/7a12fe8bb115dfbf6c9ee889ecf005be5d6f555c,488.16,204.01,1,Evolved Algorithm Design,5,6,12,5,1
a970be54c4df5f04c3fe65b7414e0c2879c55909,HoneyComb: A Flexible LLM-Based Agent System for Materials Science,Huan Zhang · Yu Song · Ziyu Hou · Santiago Miret · Bang Liu,Conference on Empirical Methods in Natural Language Processing,2024,88,FWD-04,https://www.semanticscholar.org/paper/a970be54c4df5f04c3fe65b7414e0c2879c55909,627.45,540.46,-1,,7,0,1,16,4
e4e71a8465f4b329400e2e7832bc3d85f1f0a708,Harnessing Large Language Models to Collect and Analyze Metal-Organic Framework Property Data Set.,Y. Kang · Wonseok Lee · Taeun Bae · Seunghee Han · Huiwon Jang · Jihan Kim,Journal of the American Chemical Society,2025,80,FWD-04,https://www.semanticscholar.org/paper/e4e71a8465f4b329400e2e7832bc3d85f1f0a708,516.4,595.88,17,Materials Text Mining,7,0,6,10,4
0a4f3a7b6415e90679a5e2627493aded7631a908,Automating alloy design and discovery with physics-aware multimodal multiagent AI,Alireza Ghafarollahi · Markus J. Buehler,Proceedings of the National Academy of Sciences of the United States of America,2025,72,FWD-04,https://www.semanticscholar.org/paper/0a4f3a7b6415e90679a5e2627493aded7631a908,637.74,486.4,18,Materials Design Agents,7,0,13,20,4
8a816b4d4ee63804615dba39269948fda63b1c21,"Towards Scientific Discovery with Generative AI: Progress, Opportunities, and Challenges",Chandan K. Reddy · P. Shojaee,AAAI Conference on Artificial Intelligence,2024,69,FWD-04,https://www.semanticscholar.org/paper/8a816b4d4ee63804615dba39269948fda63b1c21,738.58,458.21,11,Discovery Agent Surveys,4,2,1,4,1
66dd7c58ed9db828e907576de4be6c9d7159d633,Recent Advances in Machine Learning‐Assisted Multiscale Design of Energy Materials,B. Mortazavi,Advanced Energy Materials,2024,149,FWD-04,https://www.semanticscholar.org/paper/66dd7c58ed9db828e907576de4be6c9d7159d633,577.52,548.46,17,Materials Text Mining,7,0,6,10,4
2e2b5d3589f31cdc5ca0bcd918b22794eb4fe5e4,Many Heads Are Better Than One: Improved Scientific Idea Generation by A LLM-Based Multi-Agent System,Haoyang Su · Renqi Chen · Shixiang Tang · Zhenfei Yin · Xinzhe Zheng · Jinzhe Li · Biqing Qi · Qi Wu · Hui Li · Wanli Ouyang · Philip H. S. Torr · Bowen Zhou · Nanqing Dong,Annual Meeting of the Association for Computational Linguistics,2024,71,FWD-04,https://www.semanticscholar.org/paper/2e2b5d3589f31cdc5ca0bcd918b22794eb4fe5e4,798.27,386.26,10,Research Ideation,4,2,1,4,1
454274b92a27bc5d97c1e80accc78095ae991cf0,OpenFOAMGPT: A retrieval-augmented large language model (LLM) agent for OpenFOAM-based computational fluid dynamics,Sandeep Pandey · Ran Xu · Wenkang Wang · Xu Chu,The Physics of Fluids,2025,61,FWD-04,https://www.semanticscholar.org/paper/454274b92a27bc5d97c1e80accc78095ae991cf0,580.11,455.12,18,Materials Design Agents,7,0,14,20,4
cca73506ab839718879a49ccce389d33907aa053,DeepResearch Bench: A Comprehensive Benchmark for Deep Research Agents,Mingxuan Du · Benfeng Xu · Chiwei Zhu · Xiaorui Wang · Zhendong Mao,arXiv.org,2025,182,FWD-04,https://www.semanticscholar.org/paper/cca73506ab839718879a49ccce389d33907aa053,778.45,109.44,3,Deep Research Agents,4,3,5,6,1
2dbec8020b9111f1c70e90b112e6318f7d02426c,SciReplicate-Bench: Benchmarking LLMs in Agent-driven Algorithmic Reproduction from Research Papers,Yanzheng Xiang · Hanqi Yan · Shuyin Ouyang · Lin Gui · Yulan He,arXiv.org,2025,33,FWD-04,https://www.semanticscholar.org/paper/2dbec8020b9111f1c70e90b112e6318f7d02426c,712.62,193.3,6,ML Engineering Agents,4,2,4,4,1
52be71605c60d326381a4ddfa1fb476912709504,PaperBench: Evaluating AI's Ability to Replicate AI Research,Giulio Starace · Oliver Jaffe · Dane Sherburn · James Aung · Jun Shern Chan · Leon Maksin · Rachel Dias · E. Mays · Benjamin Kinsella · Wyatt Thompson · Johannes Heidecke · Amelia Glaese · Tejal Patwardhan,International Conference on Machine Learning,2025,209,FWD-04,https://www.semanticscholar.org/paper/52be71605c60d326381a4ddfa1fb476912709504,702.28,152.52,6,ML Engineering Agents,4,3,4,4,1
e87d34032cc2a77a7711a651296a8f51c9474929,MLGym: A New Framework and Benchmark for Advancing AI Research Agents,Deepak Nathani · Lovish Madaan · Nicholas Roberts · Nikolay Bash-lykov · A. Menon · Vincent Moens · A. Budhiraja · Despoina Magka · Vladislav Vorotilov · Gaurav Chaurasia · Dieuwke Hupkes · Ricardo Silveira Cabral · Tatiana Shavrina · Jakob Foerster · Yoram Bachrach · William Yang Wang · R. Raileanu,arXiv.org,2025,85,FWD-04,https://www.semanticscholar.org/paper/e87d34032cc2a77a7711a651296a8f51c9474929,669.51,137.57,6,ML Engineering Agents,4,3,4,4,1
a8329e25e98d426641581f92757fdb0b2cee5db3,Paper2Code: Automating Code Generation from Scientific Papers in Machine Learning,Minju Seo · Jinheon Baek · Seongyun Lee · Sung Ju Hwang,arXiv.org,2025,63,FWD-04,https://www.semanticscholar.org/paper/a8329e25e98d426641581f92757fdb0b2cee5db3,744.85,226.57,6,ML Engineering Agents,4,2,4,4,1
01e863776846ebd1a9a7acc4a9ca24217f953aa2,Data Interpreter: An LLM Agent For Data Science,Sirui Hong · Yizhang Lin · Bangbang Liu · Binhao Wu · Danyang Li · Jiaqi Chen · Jiayi Zhang · Jinlin Wang · Lingyao Zhang · Mingchen Zhuge · Taicheng Guo · Tuo Zhou · Wei Tao · Wenyi Wang · Xiangru Tang · Xiang Lu · Xinbing Liang · Yaying Fei · Yuheng Cheng · Zhibin Gou · Zongze Xu · Chenglin Wu · Li Zhang · Min Yang · Xiawu Zheng,Annual Meeting of the Association for Computational Linguistics,2024,244,FWD-04,https://www.semanticscholar.org/paper/01e863776846ebd1a9a7acc4a9ca24217f953aa2,628.24,234.4,8,Data Science Agents,5,3,7,13,1
4c4bcbab116482be2e320b382619f74083c7043f,Beyond Chemical QA: Evaluating LLM's Chemical Reasoning with Modular Chemical Operations,Hao Li · He Cao · Bin Feng · Yanjun Shao · Xiangru Tang · Zhiyuan Yan · Li Yuan · Yonghong Tian · Yu Li,Neural Information Processing Systems,2025,41,FWD-04,https://www.semanticscholar.org/paper/4c4bcbab116482be2e320b382619f74083c7043f,648.05,541.99,14,Autonomous Chemistry Labs,8,1,15,15,4
92c82a51ad13c361d052987694cf93d6a72d5789,CycleResearcher: Improving Automated Research via Automated Review,Yixuan Weng · Minjun Zhu · Guangsheng Bao · Hongbo Zhang · Jindong Wang · Yue Zhang · Linyi Yang,International Conference on Learning Representations,2024,132,FWD-04,https://www.semanticscholar.org/paper/92c82a51ad13c361d052987694cf93d6a72d5789,852.36,369.6,5,Automated Peer Review,4,2,4,4,1
63aa9598da11da04d044ecf7211b2055b7a1775c,Chain of Ideas: Revolutionizing Research Via Novel Idea Development with LLM Agents,Long Li · Weiwen Xu · Jiayan Guo · Ruochen Zhao · Xinxuan Li · Yuqian Yuan · Boqiang Zhang · Yuming Jiang · Yifei Xin · Ronghao Dang · Deli Zhao · Yu Rong · Tian Feng · Li Bing,Conference on Empirical Methods in Natural Language Processing,2024,96,FWD-04,https://www.semanticscholar.org/paper/63aa9598da11da04d044ecf7211b2055b7a1775c,781.15,369.78,10,Research Ideation,4,2,4,4,1
60c8a127e6ae8c8e21dd7edfc187ff7f0d9ae2bd,DeepReview: Improving LLM-based Paper Review with Human-like Deep Thinking Process,Minjun Zhu · Yixuan Weng · Linyi Yang · Yue Zhang,Annual Meeting of the Association for Computational Linguistics,2025,94,FWD-04,https://www.semanticscholar.org/paper/60c8a127e6ae8c8e21dd7edfc187ff7f0d9ae2bd,907.08,723.15,5,Automated Peer Review,4,2,4,4,1
610684735aa3a6bad1cc28c777944dbfe959fea5,IdeaSynth: Iterative Research Idea Development Through Evolving and Composing Idea Facets with Literature-Grounded Feedback,Kevin Pu · K. Feng · Tovi Grossman · Tom Hope · Bhavana Dalvi · Matt Latzke · Jonathan Bragg · J. Chang · Pao Siangliulue,International Conference on Human Factors in Computing Systems,2024,64,FWD-04,https://www.semanticscholar.org/paper/610684735aa3a6bad1cc28c777944dbfe959fea5,775.54,349.93,10,Research Ideation,4,2,4,4,1
c97d6c8b8c0ad57da712cd4de215c64b05904cfd,IdeaBench: Benchmarking Large Language Models for Research Idea Generation,Sikun Guo · Amir Hassan Shariatmadari · Guangzhi Xiong · Albert Huang · Eric Xie · Stefan Bekiranov · Aidong Zhang,Knowledge Discovery and Data Mining,2025,46,FWD-04,https://www.semanticscholar.org/paper/c97d6c8b8c0ad57da712cd4de215c64b05904cfd,735.78,342.22,10,Research Ideation,4,2,4,4,1
0071fc8401253dfbe33c36f68c1ca7b80ab13a56,MLR-Bench: Evaluating AI Agents on Open-Ended Machine Learning Research,Hui Chen · Miao Xiong · Yujie Lu · Wei Han · Ailin Deng · Yufei He · Jiaying Wu · Yibo Li · Yue Liu · Bryan Hooi,Neural Information Processing Systems,2025,37,FWD-04,https://www.semanticscholar.org/paper/0071fc8401253dfbe33c36f68c1ca7b80ab13a56,681.69,154.25,6,ML Engineering Agents,4,2,4,4,1
7ecb773db1f7ce8053710986189d4bdfa38a46ad,Theoretical physics benchmark (TPBench)—a dataset and study of AI reasoning capabilities in theoretical physics,Daniel J. H. Chung · Zhiqi Gao · Y. Kvasiuk · Tianyi Li · Moritz Münchmeyer · Maja Rudolph · Frederic Sala · S. Tadepalli,Machine Learning: Science and Technology,2025,30,FWD-04,https://www.semanticscholar.org/paper/7ecb773db1f7ce8053710986189d4bdfa38a46ad,567.32,332.85,7,Equation Discovery,8,1,15,15,1
65d9884f1ac6ed2ae809690afc8f1c8ebcfcf59c,From Web Search towards Agentic Deep Research: Incentivizing Search with Reasoning Agents,Weizhi Zhang · Yangning Li · Yuan-Qi Bei · Junyu Luo · Guancheng Wan · Liangwei Yang · Chenxuan Xie · Yuyao Yang · Wei-Chieh Huang · Chunyu Miao · Henry Peng Zou · Xiao Luo · Yusheng Zhao · Yankai Chen · Chunkit Chan · Peilin Zhou · Xinyang Zhang · Chenwei Zhang · Jingbo Shang · Ming Zhang · Yangqiu Song · Irwin King · Philip S. Yu,arXiv.org,2025,37,FWD-04,https://www.semanticscholar.org/paper/65d9884f1ac6ed2ae809690afc8f1c8ebcfcf59c,825.2,97.75,3,Deep Research Agents,4,2,5,6,1
65871d16002bb4c2d34f804801cb60f9774140b0,The emergence of large language models as tools in literature reviews: a large language model-assisted systematic review,D. Scherbakov · Nina C. Hubig · V. Jansari · A. Bakumenko · Leslie A Lenert,J. Am. Medical Informatics Assoc.,2024,107,FWD-04,https://www.semanticscholar.org/paper/65871d16002bb4c2d34f804801cb60f9774140b0,449.27,860.57,2,Literature Screening,10,5,16,21,6
4155072db4186e6f5d171507f3a1225c76188949,Curie: Toward Rigorous and Automated Scientific Experimentation with AI Agents,Patrick Tser Jern Kon · Jiachen Liu · Qiuyi Ding · Yiming Qiu · Zhenning Yang · Yibo Huang · Jayanth Srinivasa · Myungjin Lee · Mosharaf Chowdhury · Ang Chen,arXiv.org,2025,32,FWD-04,https://www.semanticscholar.org/paper/4155072db4186e6f5d171507f3a1225c76188949,770.29,310.84,9,Autonomous Research Loops,4,2,4,4,1
860ba78f9789bbfc99c299b18558ca19430d8fea,LLM-SR: Scientific Equation Discovery via Programming with Large Language Models,P. Shojaee · Kazem Meidani · Shashank Gupta · A. Farimani · Chandan K. Reddy,International Conference on Learning Representations,2024,102,FWD-04,https://www.semanticscholar.org/paper/860ba78f9789bbfc99c299b18558ca19430d8fea,527.24,330.96,7,Equation Discovery,5,6,4,5,1
e51dff31f56847c16de3a2f2682d16109537b96e,LLM and Simulation as Bilevel Optimizers: A New Paradigm to Advance Physical Scientific Discovery,Pingchuan Ma · Tsun-Hsuan Wang · Minghao Guo · Zhiqing Sun · J. B. Tenenbaum · Daniela Rus · Chuang Gan · Wojciech Matusik,International Conference on Machine Learning,2024,85,FWD-04,https://www.semanticscholar.org/paper/e51dff31f56847c16de3a2f2682d16109537b96e,633.03,452.69,18,Materials Design Agents,5,6,4,5,1
f497251cbfab8a4a403ebe55424cbf5fd0befcc9,Generative Pre-Trained Transformer (GPT) in Research: A Systematic Review on Data Augmentation,F. Sufi,Inf.,2024,83,FWD-04,https://www.semanticscholar.org/paper/f497251cbfab8a4a403ebe55424cbf5fd0befcc9,440.37,805.59,2,Literature Screening,9,4,17,22,7
6e1e65ccdd99932c9f071e14c00b553073d36162,TamGen: drug design with target-aware molecule generation through a chemical language model,Kehan Wu · Yingce Xia · Pan Deng · Renhe Liu · Yuan Zhang · Han Guo · Yumeng Cui · Qizhi Pei · Lijun Wu · Shufang Xie · Si Chen · Xi Lu · Song Hu · Jinzhi Wu · C. Chan · Shawn Chen · Liangliang Zhou · Nenghai Yu · Enhong Chen · Haiguang Liu · Jinjiang Guo · Tao Qin · Tie-Yan Liu,Nature Communications,2024,68,FWD-04,https://www.semanticscholar.org/paper/6e1e65ccdd99932c9f071e14c00b553073d36162,744.49,651.83,16,Molecular Drug Design,4,2,1,16,1
95d19f8ede34cd712a09ae3b86bed2b338bd9a48,SciAssess: Benchmarking LLM Proficiency in Scientific Literature Analysis,Hengxing Cai · Xiaochen Cai · Junhan Chang · Sihang Li · Lin Yao · Changxin Wang · Zhifeng Gao · Hongshuai Wang · Yongge Li · Mujie Lin · Shuwen Yang · Jiankun Wang · Yuqi Yin · Yaqi Li · Linfeng Zhang · Guolin Ke,North American Chapter of the Association for Computational Linguistics,2024,62,FWD-04,https://www.semanticscholar.org/paper/95d19f8ede34cd712a09ae3b86bed2b338bd9a48,637.04,338.56,8,Data Science Agents,8,1,15,16,4
d0cd8b45949b959c316a3ed75a4683d0a70b1aa9,MLR-Copilot: Autonomous Machine Learning Research based on Large Language Models Agents,Ruochen Li · Teerth Patel · Qingyun Wang · Qingyun Wang · Xinya Du,arXiv.org,2024,61,FWD-04,https://www.semanticscholar.org/paper/d0cd8b45949b959c316a3ed75a4683d0a70b1aa9,616.49,189.81,6,ML Engineering Agents,4,2,4,4,1
7c44b7fdcec2e517799f6c54f6ba42bf1a89d2e6,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,Jun Shern Chan · Neil Chowdhury · Oliver Jaffe · James Aung · Dane Sherburn · E. Mays · Giulio Starace · Kevin Liu · Leon Maksin · Tejal Patwardhan · Lilian Weng · Aleksander Mkadry,arXiv.org,2024,290,FWD-04,https://www.semanticscholar.org/paper/7c44b7fdcec2e517799f6c54f6ba42bf1a89d2e6,630.24,156.71,6,ML Engineering Agents,4,3,4,4,1
002bf0720404e5dc6bf43eff64f116ec755b405f,SciMON: Scientific Inspiration Machines Optimized for Novelty,Qingyun Wang · Doug Downey · Heng Ji · Tom Hope,Annual Meeting of the Association for Computational Linguistics,2023,193,FWD-04,https://www.semanticscholar.org/paper/002bf0720404e5dc6bf43eff64f116ec755b405f,736.27,362.87,10,Research Ideation,4,2,4,4,1
6eeaf1e7b3be81eb1f44f80906757964e6183fec,AIDE: AI-Driven Exploration in the Space of Code,Z. Jiang · Dominik Schmidt · Dhruv Srikanth · Dixing Xu · Ian Kaplan · Deniss Jacenko · Yuxiang Wu,arXiv.org,2025,152,FWD-04,https://www.semanticscholar.org/paper/6eeaf1e7b3be81eb1f44f80906757964e6183fec,577.79,179.72,6,ML Engineering Agents,4,3,4,4,1
363aaf46abbd4a7d48b48cdcbaf401508cd7f298,ML-Master: Towards AI-for-AI via Integration of Exploration and Reasoning,Zexi Liu · Yuzhu Cai · Xinyu Zhu · Yujie Zheng · Runkun Chen · Ying Wen · Yanfeng Wang · E. Weinan · Siheng Chen,arXiv.org,2025,45,FWD-04,https://www.semanticscholar.org/paper/363aaf46abbd4a7d48b48cdcbaf401508cd7f298,596.84,171.77,6,ML Engineering Agents,4,3,4,13,1
